perfume_id,brand,name,img_url,old_price,new_price,price_THB,ml,concentration,department,scents,base_note,middle_note,item_rating,seller,seller_rating,num_seller_ratings,,,THB,min_price,max_price,,,,
747,HUGO BOSS,Nuit,https://www.rios.pk/cdn/shop/files/Hugo-Boss-Nuit-Intense-Pour-For-Woman-Perfume-75ml_981e0f7c-5fe6-4090-b867-7863cd6e8ddc.jpg?v=1722425774,415,162,5368.68,75,EDP,Women,Floral,"Sandalwood, Crystal Moss, Warm Woods","Violet, Jasmin, White Florals",4.8,AMLAQ,3.9,135,,,,,,,,,
748,Elizabeth Taylor,White Diamonds,"https://m.media-amazon.com/images/I/61ebry2zS5L._AC_UF1000,1000_QL80_.jpg",220,118.85,3938.689,100,EDT,Women,Floral,"Oakmoss, Patchouli, Musk, Sandalwood, Amber","Violet, Rose, Jasmine, Ylang-Ylang,",4.3,noon,4.2,98.1K,,,,,,,,,
749,DAVIDOFF,Adventure,https://down-th.img.susercontent.com/file/e1f266628b50708e98fa0774e9ec7209,210,79.6,2637.944,100,EDT,Men,Woody,"Vetiver,Ceder,White Musk","Warm Spices Of Wild Aromatic Black Sesame, South American Pimento",4.5,noon,4.2,98.1K,,,,,,,,,
750,Givenchy,L'Interdit EDP For Wo,,550,206.55,6845.067,80,EDT,Women,Floral,"Vetiver, Patchouli, Ambroxan, Vanilla","Orange Blossom, Jasmine, Tuberose",4.9,Number One,4.1,63,,,,,,,,,
751,Dolce & Gabbana,3 L'Imperatrice,https://www.lijepa.hr/data/cache/thumb_min500_max1000-min500_max1000-12/products/55215/1712589964/dolce-gabbana-d-g-anthology-l-imperatrice-toaletna-voda-za-zene-100-ml-548901.jpg,300,156.75,5194.695,100,EDT,Women,Floral,"Citrus Wood, Musk, Sandalwood","Watermelon, Cyclamen, Jasmine",4.6,noon,4.2,98.1K,,,,,,,,,
752,Roberto,Paradiso Assoluto,,515,127.65,4230.321,75,EDP,Women,Floral,"Patchouli, Sandalwood, Vanilla, Cashmeran","Wild Jasmine, Red Lily, Passionfruit",4.5,noon,4.2,98.1K,,,,,,,,,
753,Roberto Cavalli,Paradiso Assoluto,,515,139,4606.46,75,EDP,Women,Floral,"Patchouli, Sandalwood, Vanilla, Cashmeran","Wild Jasmine, Red Lily, Passionfruit",5,noon,4.2,98.1K,,,,,,,,,
754,Roberto Cavalli,Paradiso Azzuro,,499,175,5799.5,75,EDP,Women,Fruity,"Cypress, Cashmere Wood, Amber, Sandalwood","Wild Jasmine, Watery Notes, Apple, Peach, Rose Tuberose",4.7,AMLAQ,3.9,135,,,,,,,,,
755,Roberto Cavalli,Paradiso Azzurro,,499,165,5468.1,75,EDP,Women,Fruity,"Cypress, Cashmere Wood, Amber, Sandalwood, Vanilla","Wild Jasmine, Watery Notes, Apple, Tuberose, Peach, Rose",4.7,Beauty Group,4.2,124,,,,,,,,,
756,GUESS,Dare,https://cdn.cosmostore.org/cache/front/shop/products/116/278100/350x350.jpg,170,75,2485.5,100,EDT,Women,Citrus,"Coconut Accords, Woody, Musk","Wild Rose, Elegant Jasmine",4.9,noon,4.2,98.1K,,,,,,,,,
757,BURBERRY,For Women EDP Natural Sp,,378,153.75,5095.275,100,EDP,Women,Fruity,"Musk, Vanilla","Woody-Floral, Sandalwood, Cedar",4.8,noon,4.2,98.1K,,,,,,,,,
758,JOVAN,Musk Cologne Sp,https://www.kroger.com/product/images/large/top/0003501700994,55,19,629.66,59,EDT,Women,Woody,"Musk, Amber, Wood",Ylang-ylang,4.7,Cute,3.7,1.9K,,,,,,,,,
759,LACOSTE,L.12.12 Blanc-Pure,https://perfumesphilippines.com/cdn/shop/products/LacosteL.12.12BlancMen_1024x1024.jpg?v=1475950570,347,94.2,3121.788,100,EDT,Men,Woody,"Cedar, Leather, Suede, Vetiver","Ylang-Ylang, Tuberose",4.6,noon,4.2,98.1K,,,,,,,,,
760,PACO RABANNE,Olympéa Intense,https://cdn.thebeautrium.com/image-product/B0013670.png,485,166.9,5531.066,80,EDP,Women,Floral,"Ambergris, Cashmere Wood, Sandalwood","Paco Rabanne Olympea, Vanilla, Salt",4.8,hadayiq baris,3.8,122,,,,,,,,,
761,Dolce & Gabbana,K,https://down-th.img.susercontent.com/file/247e547ef6348df2337a831add49b3d0,26,14.1,467.274,100,EDT,Men,Aromatic,"Woody, Masculine, Cedar, Vetiver, Patchouli","Pimento, Clary Sage, Geranium, Lavandin",3,beautiful lady,4.3,5,,,,,,,,,
762,BURBERRY,My Blush,"https://img.kingpowerclick.com/cdn-cgi/image/format=auto/kingpower-com/image/upload/w_640,h_640/v1652785635/prod/755830-l2.jpg",431,181,5998.34,50,EDP,Women,Arabian,"Jasmine,Wisteria","Rose Petals, Green Apple, Geranium",4.6,Fnoon,3.7,5,,,,,,,,,
763,BURBERRY,Body Mini ED,https://faceandbodyshoppe.com/cdn/shop/files/553MI-box_1.jpg?v=1691442467,34,23,762.22,5,EDT,Women,Woody,"Sandalwood, Cashmeran, Musk, Amber, Vanilla","Rose, Iris",1,Royal Scent,3.5,5,,,,,,,,,
764,Yves Saint Laurent,Kouros Silver,https://instaurashop.com/cdn/shop/products/silverrrrr.jpg?v=1645441473,540,190,6296.6,100,EDT,Men,Fruity,"Amber, Woody",Sage,4.5,Queen Beauty,3.5,5,,,,,,,,,
765,Dior,Sauvage Perf,https://www.lmching.com/cdn/shop/files/D_anm_i-1595_0a952072-0fa3-4946-9a30-996538248352_540x.jpg?v=1704264533,640,326.4,10816.896,100,EDT,Men,Floral,"Tonka Bean, Vanilla, Olibanum",Sandalwood,3,Parfume-Stor,4.1,75,,,,,,,,,
766,DAVIDOFF,Cool Water,"https://static.beautytocare.com/cdn-cgi/image/width=1600,height=1600,f=auto/media/catalog/product//d/a/davidoff-cool-water-eau-de-toilette-125ml_1.jpg",315,85.5,2833.47,125,EDT,Men,Fresh,"Musk, Oakmoss, Cedar, Tobacco, Amber","Sandalwood, Jasmine, Neroli, Geranium",3.7,Lolita Shop,3.6,5,,,,,,,,,
767,GIORGIO ARMANI,Armani Code,https://www.perfumenz.co.nz/cdn/shop/products/armani-code-200ml---2_grande.png?v=1568685115,514,280.1,9282.514,125,EDT,Men,Citrus,"Leather, Tobacco, Tonka Bean","Star Anise, Olive Blossom, Guaiac Wood",2,noon,4.2,98.1K,,,,,,,,,
768,HUGO BOSS,Bottled Night,https://cdn.thebeautrium.com/image-product/B0049201.png,688,250,8285,200,EDT,Men,Woody,"Musk, Woody",Violet,4.5,Lady Style,3.6,5,,,,,,,,,
769,SWISS ARABIAN,Layali CPO At,https://uae.swissarabian.com/cdn/shop/files/Layali-CPO-Box_f5ecd8c0-b726-4a3c-9482-ba26a7da9a01.png?v=1715175186,126,77,2551.78,15,EDT,Unisex,Arabian,"Agarwood, Amber","Ylang-Ylang, Rose, Jasmine",4,Swiss Arabian PerfumesPRICE UPDATE WITH 15% VAT 1 JULY 2020,3.9,5,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
